C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,name,type
2,2,2,44,21,2,21,2,2,2,mid_range_controller_117,mid_range_controller
2,2,2,59,12,9,8,2,2,2,mid_range_controller_118,mid_range_controller
2,2,2,31,18,7,32,2,2,2,mid_range_controller_119,mid_range_controller
2,2,2,17,5,47,19,2,2,2,mid_range_controller_120,mid_range_controller
2,2,2,10,3,17,58,2,2,2,mid_range_controller_121,mid_range_controller
2,2,2,37,21,28,2,2,2,2,mid_range_controller_122,mid_range_controller
2,2,2,70,9,3,6,2,2,2,mid_range_controller_123,mid_range_controller
2,2,2,54,13,14,7,2,2,2,mid_range_controller_124,mid_range_controller
2,2,2,15,17,42,14,2,2,2,mid_range_controller_125,mid_range_controller
2,2,2,67,4,4,13,2,2,2,mid_range_controller_126,mid_range_controller
2,2,2,5,14,3,66,2,2,2,mid_range_controller_127,mid_range_controller
2,2,2,8,23,4,53,2,2,2,mid_range_controller_128,mid_range_controller
2,2,2,64,9,4,11,2,2,2,mid_range_controller_129,mid_range_controller
2,2,2,47,9,14,18,2,2,2,mid_range_controller_130,mid_range_controller
2,2,2,43,27,15,3,2,2,2,mid_range_controller_131,mid_range_controller
2,2,2,26,10,46,6,2,2,2,mid_range_controller_132,mid_range_controller
2,2,2,19,46,20,3,2,2,2,mid_range_controller_133,mid_range_controller
2,2,2,13,3,50,22,2,2,2,mid_range_controller_134,mid_range_controller
2,2,2,31,20,30,7,2,2,2,mid_range_controller_135,mid_range_controller
2,2,2,28,17,9,34,2,2,2,mid_range_controller_136,mid_range_controller
2,2,2,9,7,8,64,2,2,2,mid_range_controller_137,mid_range_controller
2,2,2,10,53,5,20,2,2,2,mid_range_controller_138,mid_range_controller
2,2,2,45,2,6,35,2,2,2,mid_range_controller_139,mid_range_controller
2,2,2,66,5,14,3,2,2,2,mid_range_controller_140,mid_range_controller
2,2,2,34,10,37,7,2,2,2,mid_range_controller_141,mid_range_controller
2,2,2,6,2,42,38,2,2,2,mid_range_controller_142,mid_range_controller
2,2,2,7,14,29,38,2,2,2,mid_range_controller_143,mid_range_controller
2,2,2,10,2,64,12,2,2,2,mid_range_controller_144,mid_range_controller
2,2,2,6,16,38,28,2,2,2,mid_range_controller_145,mid_range_controller
2,2,2,19,16,5,48,2,2,2,mid_range_controller_146,mid_range_controller
2,2,2,9,34,6,39,2,2,2,mid_range_controller_147,mid_range_controller
2,2,2,7,7,18,56,2,2,2,mid_range_controller_148,mid_range_controller
2,2,2,29,11,26,22,2,2,2,mid_range_controller_149,mid_range_controller
2,2,2,6,45,3,34,2,2,2,mid_range_controller_150,mid_range_controller
2,2,2,8,57,17,6,2,2,2,mid_range_controller_151,mid_range_controller
2,2,2,9,49,16,14,2,2,2,mid_range_controller_152,mid_range_controller
2,2,2,11,57,4,16,2,2,2,mid_range_controller_153,mid_range_controller
2,2,2,39,12,33,4,2,2,2,mid_range_controller_154,mid_range_controller
2,2,2,6,4,19,59,2,2,2,mid_range_controller_155,mid_range_controller
2,2,2,7,23,13,45,2,2,2,mid_range_controller_156,mid_range_controller
2,2,2,12,24,18,34,2,2,2,mid_range_controller_157,mid_range_controller
2,2,2,19,5,58,6,2,2,2,mid_range_controller_158,mid_range_controller
2,2,2,12,10,22,44,2,2,2,mid_range_controller_159,mid_range_controller
2,2,2,38,13,25,12,2,2,2,mid_range_controller_160,mid_range_controller
2,2,2,7,6,17,58,2,2,2,mid_range_controller_161,mid_range_controller
2,2,2,18,12,31,27,2,2,2,mid_range_controller_162,mid_range_controller
2,2,2,8,48,15,17,2,2,2,mid_range_controller_163,mid_range_controller
2,2,2,36,23,8,21,2,2,2,mid_range_controller_164,mid_range_controller
2,2,2,36,9,40,3,2,2,2,mid_range_controller_165,mid_range_controller
2,2,2,25,30,7,26,2,2,2,mid_range_controller_166,mid_range_controller
2,2,2,34,31,6,17,2,2,2,mid_range_controller_167,mid_range_controller
2,2,2,34,21,26,7,2,2,2,mid_range_controller_168,mid_range_controller
2,2,2,8,55,5,20,2,2,2,mid_range_controller_169,mid_range_controller
2,2,2,12,49,21,6,2,2,2,mid_range_controller_170,mid_range_controller
2,2,2,13,28,35,12,2,2,2,mid_range_controller_171,mid_range_controller
2,2,2,77,4,4,3,2,2,2,mid_range_controller_172,mid_range_controller
2,2,2,6,21,46,15,2,2,2,mid_range_controller_173,mid_range_controller
2,2,2,14,5,17,52,2,2,2,mid_range_controller_174,mid_range_controller
2,2,2,20,31,12,25,2,2,2,mid_range_controller_175,mid_range_controller
2,2,2,18,10,53,7,2,2,2,mid_range_controller_176,mid_range_controller
2,2,2,25,17,25,21,2,2,2,mid_range_controller_177,mid_range_controller
2,2,2,14,11,47,16,2,2,2,mid_range_controller_178,mid_range_controller
2,2,2,15,7,21,45,2,2,2,mid_range_controller_179,mid_range_controller
2,2,2,52,21,13,2,2,2,2,mid_range_controller_180,mid_range_controller
2,2,2,37,15,5,31,2,2,2,mid_range_controller_181,mid_range_controller
2,2,2,29,15,11,33,2,2,2,mid_range_controller_182,mid_range_controller
2,2,2,15,31,33,9,2,2,2,mid_range_controller_183,mid_range_controller
2,2,2,33,11,15,29,2,2,2,mid_range_controller_184,mid_range_controller
2,2,2,12,14,60,2,2,2,2,mid_range_controller_185,mid_range_controller
2,2,2,7,25,16,40,2,2,2,mid_range_controller_186,mid_range_controller
2,2,2,28,12,15,33,2,2,2,mid_range_controller_187,mid_range_controller
2,2,2,23,33,14,18,2,2,2,mid_range_controller_188,mid_range_controller
2,2,2,43,5,33,7,2,2,2,mid_range_controller_189,mid_range_controller
2,2,2,21,56,8,3,2,2,2,mid_range_controller_190,mid_range_controller
2,2,2,31,41,3,13,2,2,2,mid_range_controller_191,mid_range_controller
2,2,2,56,13,4,15,2,2,2,mid_range_controller_192,mid_range_controller
2,2,2,3,30,8,47,2,2,2,mid_range_controller_193,mid_range_controller
2,2,2,8,25,19,36,2,2,2,mid_range_controller_194,mid_range_controller
2,2,2,25,7,4,52,2,2,2,mid_range_controller_195,mid_range_controller
2,2,2,6,12,3,67,2,2,2,mid_range_controller_196,mid_range_controller
2,2,2,2,45,29,12,2,2,2,mid_range_controller_197,mid_range_controller
2,2,2,29,8,39,12,2,2,2,mid_range_controller_198,mid_range_controller
2,2,2,3,10,42,33,2,2,2,mid_range_controller_199,mid_range_controller
2,2,2,9,4,62,13,2,2,2,mid_range_controller_200,mid_range_controller
2,2,2,3,21,31,33,2,2,2,mid_range_controller_201,mid_range_controller
2,2,2,15,12,47,14,2,2,2,mid_range_controller_202,mid_range_controller
2,2,2,15,5,12,56,2,2,2,mid_range_controller_203,mid_range_controller
2,2,2,7,34,37,10,2,2,2,mid_range_controller_204,mid_range_controller
2,2,2,17,29,26,16,2,2,2,mid_range_controller_205,mid_range_controller
2,2,2,8,10,20,50,2,2,2,mid_range_controller_206,mid_range_controller
2,2,2,21,43,8,16,2,2,2,mid_range_controller_207,mid_range_controller
2,2,2,3,34,46,5,2,2,2,mid_range_controller_208,mid_range_controller
2,2,2,10,5,66,7,2,2,2,mid_range_controller_209,mid_range_controller
2,2,2,27,7,4,50,2,2,2,mid_range_controller_210,mid_range_controller
2,2,2,6,25,23,34,2,2,2,mid_range_controller_211,mid_range_controller
2,2,2,3,47,33,5,2,2,2,mid_range_controller_212,mid_range_controller
2,2,2,44,12,15,17,2,2,2,mid_range_controller_213,mid_range_controller
2,2,2,28,35,6,19,2,2,2,mid_range_controller_214,mid_range_controller
2,2,2,13,24,12,39,2,2,2,mid_range_controller_215,mid_range_controller
2,2,2,7,20,41,20,2,2,2,mid_range_controller_216,mid_range_controller
2,2,2,39,5,13,31,2,2,2,mid_range_controller_217,mid_range_controller
2,2,2,8,31,5,44,2,2,2,mid_range_controller_218,mid_range_controller
2,2,2,10,64,12,2,2,2,2,mid_range_controller_219,mid_range_controller
2,2,2,7,57,15,9,2,2,2,mid_range_controller_220,mid_range_controller
2,2,2,9,17,49,13,2,2,2,mid_range_controller_221,mid_range_controller
2,2,2,28,19,21,20,2,2,2,mid_range_controller_222,mid_range_controller
2,2,2,5,20,9,54,2,2,2,mid_range_controller_223,mid_range_controller
2,2,2,39,33,7,9,2,2,2,mid_range_controller_224,mid_range_controller
2,2,2,5,35,6,42,2,2,2,mid_range_controller_225,mid_range_controller
2,2,2,4,37,13,34,2,2,2,mid_range_controller_226,mid_range_controller
2,2,2,4,11,54,19,2,2,2,mid_range_controller_227,mid_range_controller
2,2,2,18,2,16,52,2,2,2,mid_range_controller_228,mid_range_controller
2,2,2,8,56,11,13,2,2,2,mid_range_controller_229,mid_range_controller
2,2,2,30,14,29,15,2,2,2,mid_range_controller_230,mid_range_controller
2,2,2,30,8,40,10,2,2,2,mid_range_controller_231,mid_range_controller
2,2,2,51,12,7,18,2,2,2,mid_range_controller_232,mid_range_controller
2,2,2,12,13,58,5,2,2,2,mid_range_controller_233,mid_range_controller
2,2,2,8,16,36,28,2,2,2,mid_range_controller_234,mid_range_controller
2,2,2,27,21,22,18,2,2,2,mid_range_controller_235,mid_range_controller
2,2,2,8,26,44,10,2,2,2,mid_range_controller_236,mid_range_controller
2,2,2,12,13,10,53,2,2,2,mid_range_controller_237,mid_range_controller
2,2,2,9,3,20,56,2,2,2,mid_range_controller_238,mid_range_controller
2,2,2,17,41,9,21,2,2,2,mid_range_controller_239,mid_range_controller
2,2,2,32,31,3,22,2,2,2,mid_range_controller_240,mid_range_controller
2,2,2,27,12,43,6,2,2,2,mid_range_controller_241,mid_range_controller
2,2,2,56,12,17,3,2,2,2,mid_range_controller_242,mid_range_controller
2,2,2,9,3,19,57,2,2,2,mid_range_controller_243,mid_range_controller
2,2,2,46,16,21,5,2,2,2,mid_range_controller_244,mid_range_controller
2,2,2,19,9,13,47,2,2,2,mid_range_controller_245,mid_range_controller
2,2,2,11,28,45,4,2,2,2,mid_range_controller_246,mid_range_controller
2,2,2,43,9,10,26,2,2,2,mid_range_controller_247,mid_range_controller
2,2,2,33,15,25,15,2,2,2,mid_range_controller_248,mid_range_controller
2,2,2,7,42,19,20,2,2,2,mid_range_controller_249,mid_range_controller
2,2,2,10,32,27,19,2,2,2,mid_range_controller_250,mid_range_controller
4,5,7,7,8,11,12,13,16,17,balanced_1,balanced
4,5,6,8,10,10,12,14,15,16,balanced_2,balanced
4,4,6,8,9,11,11,14,16,17,balanced_3,balanced
4,5,7,8,9,10,12,14,15,16,balanced_4,balanced
3,6,6,9,9,11,12,13,15,16,balanced_5,balanced
4,5,6,8,9,10,12,13,16,17,balanced_6,balanced
3,5,7,8,9,11,13,13,15,16,balanced_7,balanced
3,6,7,7,10,11,12,13,15,16,balanced_8,balanced
4,4,6,7,10,11,12,14,15,17,balanced_9,balanced
3,5,7,8,9,11,12,13,15,17,balanced_10,balanced
4,4,7,8,9,11,12,13,15,17,balanced_11,balanced
3,5,6,8,9,12,12,14,15,16,balanced_12,balanced
3,5,6,9,9,11,12,14,15,16,balanced_13,balanced
3,5,6,8,9,11,13,14,15,16,balanced_14,balanced
3,5,6,8,9,11,12,14,16,16,balanced_15,balanced
3,5,6,8,10,11,12,13,15,17,balanced_16,balanced
3,5,6,8,10,11,12,14,15,16,balanced_17,balanced
4,5,6,8,9,11,11,13,16,17,balanced_18,balanced
3,5,7,8,9,11,12,14,14,17,balanced_19,balanced
3,5,7,8,9,11,12,13,15,17,balanced_20,balanced
3,5,6,8,10,11,12,13,15,17,balanced_21,balanced
3,4,6,8,10,11,12,15,15,16,balanced_22,balanced
3,5,6,8,9,11,12,14,16,16,balanced_23,balanced
3,5,7,8,9,11,12,13,15,17,balanced_24,balanced
3,4,7,8,9,11,12,14,16,16,balanced_25,balanced
4,6,6,7,10,11,12,13,15,16,balanced_26,balanced
3,5,6,8,9,11,12,14,16,16,balanced_27,balanced
4,5,6,8,10,10,12,14,15,16,balanced_28,balanced
4,5,6,7,9,11,12,14,15,17,balanced_29,balanced
4,5,6,8,9,11,12,14,15,16,balanced_30,balanced
4,4,6,8,9,11,12,14,15,17,balanced_31,balanced
3,5,6,7,9,11,13,14,15,17,balanced_32,balanced
4,5,6,7,9,11,12,14,15,17,balanced_33,balanced
4,5,6,8,10,10,12,13,15,17,balanced_34,balanced
3,6,7,8,9,11,12,13,14,17,balanced_35,balanced
3,5,7,8,9,10,12,14,15,17,balanced_36,balanced
3,4,6,8,9,11,13,14,15,17,balanced_37,balanced
3,4,7,8,10,10,13,14,15,16,balanced_38,balanced
3,5,6,8,10,11,12,14,15,16,balanced_39,balanced
4,5,7,7,9,11,13,13,15,16,balanced_40,balanced
3,5,7,7,9,10,13,14,15,17,balanced_41,balanced
4,5,7,8,9,11,11,13,15,17,balanced_42,balanced
3,4,7,7,10,11,13,14,15,16,balanced_43,balanced
3,5,7,8,10,10,12,14,15,16,balanced_44,balanced
3,5,7,8,10,11,12,14,14,16,balanced_45,balanced
3,5,7,7,10,11,12,13,15,17,balanced_46,balanced
3,5,6,9,9,11,12,14,15,16,balanced_47,balanced
3,5,7,8,9,10,13,13,15,17,balanced_48,balanced
3,4,7,9,9,11,12,14,15,16,balanced_49,balanced
4,5,6,7,9,11,12,14,15,17,balanced_50,balanced
3,5,7,8,10,10,12,13,15,17,balanced_51,balanced
4,5,6,8,9,11,12,14,15,16,balanced_52,balanced
4,5,6,8,10,10,12,14,15,16,balanced_53,balanced
3,4,7,7,9,11,12,14,16,17,balanced_54,balanced
4,4,6,8,9,10,12,14,16,17,balanced_55,balanced
3,5,6,8,9,12,13,13,14,17,balanced_56,balanced
3,4,7,7,10,11,13,14,15,16,balanced_57,balanced
4,5,7,8,9,10,13,13,15,16,balanced_58,balanced
4,5,6,8,10,11,12,14,14,16,balanced_59,balanced
4,5,6,8,10,10,12,14,15,16,balanced_60,balanced
3,4,6,8,9,11,12,15,15,17,balanced_61,balanced
4,5,6,8,9,10,13,14,15,16,balanced_62,balanced
3,5,7,7,10,10,12,14,15,17,balanced_63,balanced
3,5,6,8,10,10,12,14,15,17,balanced_64,balanced
3,6,6,8,9,11,12,14,15,16,balanced_65,balanced
3,5,6,8,9,11,13,14,15,16,balanced_66,balanced
3,5,7,7,9,10,12,14,16,17,balanced_67,balanced
3,5,6,8,9,11,13,14,15,16,balanced_68,balanced
4,4,6,8,9,11,12,13,16,17,balanced_69,balanced
3,5,6,8,10,10,12,14,15,17,balanced_70,balanced
4,5,7,7,10,10,12,13,15,17,balanced_71,balanced
4,4,6,8,10,11,12,13,15,17,balanced_72,balanced
3,5,7,7,9,11,12,14,16,16,balanced_73,balanced
3,5,6,8,9,11,12,14,15,17,balanced_74,balanced
3,6,6,8,9,11,12,14,15,16,balanced_75,balanced
3,5,7,8,9,10,12,14,15,17,balanced_76,balanced
4,5,7,8,9,11,12,14,14,16,balanced_77,balanced
3,4,7,7,10,11,12,14,15,17,balanced_78,balanced
4,4,6,9,9,11,12,14,15,16,balanced_79,balanced
3,4,7,7,10,11,12,15,15,16,balanced_80,balanced
4,5,6,7,9,11,13,14,15,16,balanced_81,balanced
3,5,7,7,9,11,12,14,15,17,balanced_82,balanced
3,5,6,7,9,12,12,15,15,16,balanced_83,balanced
4,5,6,8,9,11,12,14,15,16,balanced_84,balanced
3,5,6,8,9,11,13,13,15,17,balanced_85,balanced
4,5,7,7,8,11,12,14,15,17,balanced_86,balanced
4,4,6,8,10,11,12,14,14,17,balanced_87,balanced
3,5,7,8,9,11,12,13,15,17,balanced_88,balanced
4,5,6,8,9,11,13,14,14,16,balanced_89,balanced
3,5,7,8,10,10,12,14,15,16,balanced_90,balanced
3,5,7,7,9,11,12,14,15,17,balanced_91,balanced
4,4,7,8,9,11,12,13,15,17,balanced_92,balanced
4,6,7,8,9,10,12,13,15,16,balanced_93,balanced
4,5,7,8,8,11,11,14,15,17,balanced_94,balanced
3,5,6,8,9,11,13,13,15,17,balanced_95,balanced
4,5,6,7,9,12,12,14,15,16,balanced_96,balanced
4,5,6,8,10,10,12,13,15,17,balanced_97,balanced
4,5,6,8,9,10,13,13,15,17,balanced_98,balanced
3,4,6,7,10,11,13,13,16,17,balanced_99,balanced
4,4,6,7,9,11,13,14,15,17,balanced_100,balanced
4,5,7,7,10,10,12,14,15,16,balanced_101,balanced
3,6,6,9,9,10,12,13,15,17,balanced_102,balanced
3,5,7,8,9,11,12,13,16,16,balanced_103,balanced
3,6,6,8,10,10,13,13,15,16,balanced_104,balanced
3,5,6,8,9,11,13,13,16,16,balanced_105,balanced
3,5,6,8,9,11,13,13,16,16,balanced_106,balanced
4,5,6,8,10,10,12,14,15,16,balanced_107,balanced
4,5,6,7,9,11,12,14,15,17,balanced_108,balanced
3,5,6,8,9,11,13,14,15,16,balanced_109,balanced
3,4,6,8,9,11,12,14,16,17,balanced_110,balanced
3,5,6,8,9,11,13,13,15,17,balanced_111,balanced
3,5,7,8,9,10,13,14,15,16,balanced_112,balanced
4,5,6,8,9,11,13,13,15,16,balanced_113,balanced
3,5,7,8,9,11,12,14,15,16,balanced_114,balanced
3,5,6,8,10,11,12,14,15,16,balanced_115,balanced
4,5,6,7,10,11,11,13,16,17,balanced_116,balanced
3,5,6,7,10,11,13,13,15,17,balanced_117,balanced
4,5,6,8,9,10,13,14,15,16,balanced_118,balanced
4,4,6,8,9,10,13,14,15,17,balanced_119,balanced
3,5,6,7,9,11,13,14,15,17,balanced_120,balanced
4,5,6,8,10,10,12,14,15,16,balanced_121,balanced
3,6,6,8,9,11,12,13,15,17,balanced_122,balanced
3,4,7,8,9,11,12,13,16,17,balanced_123,balanced
4,5,6,8,9,11,12,13,15,17,balanced_124,balanced
4,5,6,8,9,11,12,14,15,16,balanced_125,balanced
3,6,7,8,10,11,11,13,15,16,balanced_126,balanced
4,5,6,8,9,10,12,14,16,16,balanced_127,balanced
3,5,6,8,9,11,12,14,15,17,balanced_128,balanced
4,5,6,8,9,11,12,14,15,16,balanced_129,balanced
3,4,7,7,10,11,13,14,15,16,balanced_130,balanced
3,5,6,8,9,11,13,13,15,17,balanced_131,balanced
3,5,7,8,9,11,13,14,14,16,balanced_132,balanced
4,5,6,7,9,11,12,14,16,16,balanced_133,balanced
4,5,7,8,9,11,11,14,15,16,balanced_134,balanced
3,5,7,8,9,11,12,14,15,16,balanced_135,balanced
4,4,6,8,9,10,13,14,15,17,balanced_136,balanced
4,4,6,8,9,11,12,14,15,17,balanced_137,balanced
3,5,6,8,9,11,12,14,15,17,balanced_138,balanced
3,5,7,8,9,10,13,13,16,16,balanced_139,balanced
3,5,7,8,9,10,12,14,15,17,balanced_140,balanced
4,6,6,7,10,10,12,13,15,17,balanced_141,balanced
4,6,6,7,9,11,12,14,15,16,balanced_142,balanced
4,5,6,7,10,10,12,13,16,17,balanced_143,balanced
4,5,6,8,9,10,12,14,16,16,balanced_144,balanced
4,5,6,7,10,11,13,14,14,16,balanced_145,balanced
4,5,6,7,9,11,12,14,15,17,balanced_146,balanced
4,5,5,8,10,10,12,14,15,17,balanced_147,balanced
4,4,6,8,9,11,13,14,15,16,balanced_148,balanced
3,4,6,8,10,10,13,14,16,16,balanced_149,balanced
3,5,6,8,9,11,12,14,16,16,balanced_150,balanced
3,5,6,9,10,10,12,14,15,16,balanced_151,balanced
3,4,6,8,10,11,12,13,16,17,balanced_152,balanced
3,5,6,8,9,11,12,14,16,16,balanced_153,balanced
4,5,6,8,9,10,13,14,14,17,balanced_154,balanced
3,5,7,8,9,11,13,13,15,16,balanced_155,balanced
3,4,6,8,10,10,13,14,16,16,balanced_156,balanced
4,5,6,8,9,11,13,13,15,16,balanced_157,balanced
3,5,7,8,9,10,13,14,15,16,balanced_158,balanced
4,4,7,7,10,11,12,13,15,17,balanced_159,balanced
3,5,7,7,9,11,12,14,15,17,balanced_160,balanced
3,5,6,8,10,11,12,14,15,16,balanced_161,balanced
4,6,7,7,9,11,12,13,15,16,balanced_162,balanced
4,5,6,8,9,10,13,14,15,16,balanced_163,balanced
3,4,6,8,9,11,13,15,15,16,balanced_164,balanced
3,5,6,8,9,10,13,13,16,17,balanced_165,balanced
3,5,7,8,9,11,12,14,15,16,balanced_166,balanced
3,5,6,7,9,11,13,14,15,17,balanced_167,balanced
3,5,7,8,9,11,12,14,15,16,balanced_168,balanced
4,5,6,8,9,10,13,14,15,16,balanced_169,balanced
4,5,6,8,9,11,12,13,15,17,balanced_170,balanced
3,5,6,7,9,11,13,14,15,17,balanced_171,balanced
4,4,7,8,10,11,12,14,14,16,balanced_172,balanced
4,4,7,7,9,11,12,14,15,17,balanced_173,balanced
4,5,7,8,9,11,12,13,14,17,balanced_174,balanced
3,6,6,8,9,11,12,14,15,16,balanced_175,balanced
4,5,6,8,9,11,12,13,15,17,balanced_176,balanced
3,5,6,8,9,10,13,14,15,17,balanced_177,balanced
3,4,7,8,10,11,12,13,15,17,balanced_178,balanced
3,5,6,8,10,11,12,13,15,17,balanced_179,balanced
3,5,7,8,10,10,12,14,15,16,balanced_180,balanced
4,4,7,8,9,10,12,14,15,17,balanced_181,balanced
3,6,6,8,9,11,12,14,15,16,balanced_182,balanced
3,5,6,8,9,10,13,14,15,17,balanced_183,balanced
3,5,6,7,10,12,12,13,16,16,balanced_184,balanced
3,5,7,7,9,11,12,14,15,17,balanced_185,balanced
4,5,7,7,10,11,12,13,15,16,balanced_186,balanced
4,5,6,7,10,11,12,14,15,16,balanced_187,balanced
3,6,6,8,9,10,12,13,16,17,balanced_188,balanced
3,4,6,8,10,11,13,14,15,16,balanced_189,balanced
3,5,7,8,9,11,12,13,15,17,balanced_190,balanced
3,5,6,8,9,11,13,13,15,17,balanced_191,balanced
4,5,7,8,9,10,13,13,15,16,balanced_192,balanced
3,5,7,8,10,11,12,13,15,16,balanced_193,balanced
4,5,7,7,9,10,12,14,15,17,balanced_194,balanced
3,5,6,8,9,10,13,14,15,17,balanced_195,balanced
4,5,6,8,9,11,12,13,15,17,balanced_196,balanced
4,5,6,9,9,10,12,13,16,16,balanced_197,balanced
3,5,6,8,10,11,12,14,15,16,balanced_198,balanced
3,4,7,8,10,10,12,14,15,17,balanced_199,balanced
3,5,6,8,9,11,12,14,15,17,balanced_200,balanced
3,5,6,8,9,11,11,14,16,17,balanced_201,balanced
4,5,7,8,9,11,12,13,15,16,balanced_202,balanced
4,4,7,7,9,11,12,14,16,16,balanced_203,balanced
4,5,6,8,10,11,12,13,15,16,balanced_204,balanced
4,5,6,8,9,10,13,13,15,17,balanced_205,balanced
4,5,6,7,9,11,13,13,16,16,balanced_206,balanced
4,5,7,7,10,11,12,13,15,16,balanced_207,balanced
3,5,6,8,10,10,12,14,15,17,balanced_208,balanced
4,5,7,8,9,10,12,13,15,17,balanced_209,balanced
4,5,6,8,10,11,11,14,15,16,balanced_210,balanced
4,5,6,8,9,11,13,14,14,16,balanced_211,balanced
4,6,6,7,9,11,12,14,15,16,balanced_212,balanced
4,4,6,8,10,10,12,14,15,17,balanced_213,balanced
4,4,7,8,10,11,12,13,14,17,balanced_214,balanced
4,5,6,8,9,11,12,14,15,16,balanced_215,balanced
3,5,6,8,10,10,12,14,16,16,balanced_216,balanced
3,5,6,8,9,11,12,14,15,17,balanced_217,balanced
3,5,6,7,9,11,13,14,15,17,balanced_218,balanced
4,5,7,7,9,10,12,14,15,17,balanced_219,balanced
4,4,7,7,10,10,12,14,15,17,balanced_220,balanced
4,4,7,7,9,11,12,14,16,16,balanced_221,balanced
4,4,6,8,10,11,12,13,15,17,balanced_222,balanced
3,5,7,8,9,11,12,14,15,16,balanced_223,balanced
3,4,7,8,9,11,12,14,15,17,balanced_224,balanced
3,5,7,7,10,11,12,13,15,17,balanced_225,balanced
3,4,6,8,9,12,12,14,15,17,balanced_226,balanced
4,5,6,8,9,11,13,14,14,16,balanced_227,balanced
3,4,6,8,10,11,12,14,15,17,balanced_228,balanced
4,5,6,8,9,10,12,13,16,17,balanced_229,balanced
3,5,6,8,9,11,12,14,16,16,balanced_230,balanced
4,5,6,8,9,11,12,13,15,17,balanced_231,balanced
4,4,7,8,9,10,13,14,15,16,balanced_232,balanced
3,4,6,8,9,11,13,13,16,17,balanced_233,balanced
4,4,7,8,9,10,13,14,15,16,balanced_234,balanced
3,5,6,8,9,12,12,14,15,16,balanced_235,balanced
4,5,6,8,9,11,13,13,15,16,balanced_236,balanced
4,5,6,8,10,10,12,14,15,16,balanced_237,balanced
3,5,6,8,10,10,13,13,15,17,balanced_238,balanced
3,5,7,8,9,11,12,13,15,17,balanced_239,balanced
4,4,6,7,10,11,12,14,15,17,balanced_240,balanced
3,4,7,8,10,10,12,14,15,17,balanced_241,balanced
3,5,6,7,9,11,13,14,15,17,balanced_242,balanced
4,5,7,7,9,11,12,13,16,16,balanced_243,balanced
4,5,7,8,9,10,11,14,15,17,balanced_244,balanced
4,5,7,8,9,10,12,13,15,17,balanced_245,balanced
3,5,7,8,10,10,12,14,15,16,balanced_246,balanced
4,4,7,8,10,10,12,13,16,16,balanced_247,balanced
3,5,7,8,10,10,12,14,15,16,balanced_248,balanced
3,5,7,7,9,11,12,14,15,17,balanced_249,balanced
3,4,6,8,9,11,13,14,15,17,balanced_250,balanced
